player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,-1,-1,3,2,5,2,2000
Me,6,2,-1,-1,-1,-1,0
Enemy,-1,-1,5,2,7,2,2000
Me,7,2,-1,-1,-1,-1,0
Enemy,5,8,-1,-1,-1,-1,2000
Me,8,2,-1,-1,-1,-1,0
Enemy,-1,-1,7,2,9,2,2000
Me,-1,-1,1,2,3,2,0
Enemy,5,7,-1,-1,-1,-1,2000
Me,-1,-1,0,1,2,1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,-1,-1,2,1,4,1,0
Enemy,5,5,-1,-1,-1,-1,2000
Me,-1,-1,4,1,6,1,0
Enemy,5,4,-1,-1,-1,-1,2000
Me,7,2,-1,-1,-1,-1,0
Enemy,5,3,-1,-1,-1,-1,2000
Me,6,2,-1,-1,-1,-1,0
Enemy,4,3,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,3,3,-1,-1,-1,-1,2000
Me,4,2,-1,-1,-1,-1,0
Enemy,2,3,-1,-1,-1,-1,2000
Me,-1,-1,1,2,1,4,0
Enemy,-1,-1,0,5,2,5,2000
Me,3,2,-1,-1,-1,-1,0
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,2,2,-1,-1,-1,-1,0
Enemy,2,4,-1,-1,-1,-1,2000
Me,1,2,-1,-1,-1,-1,0
Enemy,2,5,-1,-1,-1,-1,2000
Me,1,3,-1,-1,-1,-1,0
Enemy,1,5,-1,-1,-1,-1,2000
Me,1,4,-1,-1,-1,-1,0
Enemy,1,3,-1,-1,-1,-1,2000
Me,1,5,-1,-1,-1,-1,0
Enemy,1,2,-1,-1,-1,-1,2000
Me,2,5,-1,-1,-1,-1,0
Enemy,2,2,-1,-1,-1,-1,2000
Me,3,5,-1,-1,-1,-1,0
Enemy,-1,-1,2,5,4,5,2000
Me,4,5,-1,-1,-1,-1,0
Enemy,-1,-1,4,3,4,5,2000
Me,4,4,-1,-1,-1,-1,0
Enemy,3,2,-1,-1,-1,-1,2000
Me,4,3,-1,-1,-1,-1,0
Enemy,4,2,-1,-1,-1,-1,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,5,2,-1,-1,-1,-1,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,6,2,-1,-1,-1,-1,2000
Me,5,5,-1,-1,-1,-1,0
Enemy,7,2,-1,-1,-1,-1,2000
Me,-1,-1,6,1,8,1,0
Enemy,8,2,-1,-1,-1,-1,2000
Me,5,6,-1,-1,-1,-1,0
Enemy,9,2,-1,-1,-1,-1,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,9,1,-1,-1,-1,-1,1
Me,-1,-1,-1,-1,-1,-1,2
