player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,5,8,-1,-1,-1,-1,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,-1,-1,3,8,5,8,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,-1,-1,5,8,7,8,2000
Me,5,5,-1,-1,-1,-1,0
Enemy,-1,-1,1,8,3,8,2000
Me,5,6,-1,-1,-1,-1,0
Enemy,-1,-1,7,8,9,8,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,-1,-1,1,6,1,8,2000
Me,4,7,-1,-1,-1,-1,0
Enemy,-1,-1,1,4,1,6,2000
Me,3,7,-1,-1,-1,-1,0
Enemy,5,7,-1,-1,-1,-1,2000
Me,2,7,-1,-1,-1,-1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,2,6,-1,-1,-1,-1,0
Enemy,5,5,-1,-1,-1,-1,2000
Me,2,5,-1,-1,-1,-1,0
Enemy,5,4,-1,-1,-1,-1,2000
Me,2,4,-1,-1,-1,-1,0
Enemy,5,3,-1,-1,-1,-1,2000
Me,1,4,-1,-1,-1,-1,0
Enemy,5,2,-1,-1,-1,-1,2000
Me,-1,-1,3,1,5,1,0
Enemy,6,2,-1,-1,-1,-1,2000
Me,-1,-1,5,1,7,1,0
Enemy,7,2,-1,-1,-1,-1,2000
Me,-1,-1,7,1,9,1,0
Enemy,6,2,-1,-1,-1,-1,2000
Me,-1,-1,4,1,4,3,0
Enemy,6,3,-1,-1,-1,-1,2000
Me,1,5,-1,-1,-1,-1,0
Enemy,6,4,-1,-1,-1,-1,2000
Me,1,6,-1,-1,-1,-1,0
Enemy,5,4,-1,-1,-1,-1,2000
Me,1,7,-1,-1,-1,-1,0
Enemy,4,4,-1,-1,-1,-1,2000
Me,1,8,-1,-1,-1,-1,0
Enemy,4,3,-1,-1,-1,-1,2000
Me,1,9,-1,-1,-1,-1,1
