player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,5,8,-1,-1,-1,-1,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,5,7,-1,-1,-1,-1,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,5,5,-1,-1,-1,-1,0
Enemy,-1,-1,4,7,4,9,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,-1,-1,3,7,5,7,2000
Me,6,7,-1,-1,-1,-1,0
Enemy,-1,-1,5,7,7,7,2000
Me,7,7,-1,-1,-1,-1,0
Enemy,-1,-1,1,7,3,7,2000
Me,8,7,-1,-1,-1,-1,0
Enemy,5,5,-1,-1,-1,-1,2000
Me,8,8,-1,-1,-1,-1,0
Enemy,-1,-1,7,8,9,8,2000
Me,7,8,-1,-1,-1,-1,0
Enemy,-1,-1,5,8,7,8,2000
Me,6,8,-1,-1,-1,-1,0
Enemy,-1,-1,5,7,5,9,2000
Me,7,8,-1,-1,-1,-1,0
Enemy,-1,-1,0,8,2,8,2000
Me,8,8,-1,-1,-1,-1,0
Enemy,5,4,-1,-1,-1,-1,2000
Me,8,7,-1,-1,-1,-1,0
Enemy,-1,-1,7,5,7,7,2000
Me,8,6,-1,-1,-1,-1,0
Enemy,5,3,-1,-1,-1,-1,2000
Me,8,5,-1,-1,-1,-1,0
Enemy,5,2,-1,-1,-1,-1,2000
Me,-1,-1,3,1,5,1,0
Enemy,6,2,-1,-1,-1,-1,2000
Me,-1,-1,5,1,7,1,0
Enemy,7,2,-1,-1,-1,-1,2000
Me,7,5,-1,-1,-1,-1,0
Enemy,8,2,-1,-1,-1,-1,2000
Me,-1,-1,7,1,9,1,0
Enemy,7,2,-1,-1,-1,-1,2000
Me,-1,-1,5,1,5,3,0
Enemy,6,2,-1,-1,-1,-1,2000
Me,-1,-1,5,2,7,2,0
Enemy,7,2,-1,-1,-1,-1,2000
Me,-1,-1,5,3,5,5,0
Enemy,8,2,-1,-1,-1,-1,2000
Me,7,6,-1,-1,-1,-1,0
Enemy,8,3,-1,-1,-1,-1,2000
Me,7,7,-1,-1,-1,-1,0
Enemy,-1,-1,6,5,6,7,2000
Me,-1,-1,1,1,3,1,0
Enemy,7,3,-1,-1,-1,-1,2000
Me,7,6,-1,-1,-1,-1,0
Enemy,6,3,-1,-1,-1,-1,2000
Me,7,5,-1,-1,-1,-1,0
Enemy,6,4,-1,-1,-1,-1,2000
Me,6,5,-1,-1,-1,-1,0
Enemy,6,6,-1,-1,-1,-1,2000
Me,6,7,-1,-1,-1,-1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,4,6,-1,-1,-1,-1,2000
Me,4,7,-1,-1,-1,-1,0
Enemy,3,6,-1,-1,-1,-1,2000
Me,3,7,-1,-1,-1,-1,0
Enemy,2,6,-1,-1,-1,-1,2000
Me,2,7,-1,-1,-1,-1,0
Enemy,1,6,-1,-1,-1,-1,2000
Me,1,7,-1,-1,-1,-1,0
Enemy,1,5,-1,-1,-1,-1,2000
Me,1,8,-1,-1,-1,-1,0
Enemy,1,4,-1,-1,-1,-1,2000
Me,2,8,-1,-1,-1,-1,0
Enemy,1,3,-1,-1,-1,-1,2000
Me,3,8,-1,-1,-1,-1,0
Enemy,1,2,-1,-1,-1,-1,2000
Me,3,9,-1,-1,-1,-1,1
