player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,-1,-1,4,8,6,8,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,-1,-1,5,7,5,9,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,-1,-1,4,4,6,4,2000
Me,4,4,-1,-1,-1,-1,0
Enemy,-1,-1,4,4,4,6,2000
Me,4,5,-1,-1,-1,-1,0
Enemy,-1,-1,3,6,5,6,2000
Me,4,6,-1,-1,-1,-1,0
Enemy,-1,-1,3,4,3,6,2000
Me,4,5,-1,-1,-1,-1,0
Enemy,-1,-1,3,2,3,4,2000
Me,4,4,-1,-1,-1,-1,0
Enemy,-1,-1,6,8,8,8,2000
Me,4,3,-1,-1,-1,-1,0
Enemy,-1,-1,3,2,5,2,2000
Me,-1,-1,1,5,3,5,0
Enemy,-1,-1,6,2,6,4,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,4,9,-1,-1,-1,-1,2000
Me,6,3,-1,-1,-1,-1,0
Enemy,3,9,-1,-1,-1,-1,2000
Me,6,2,-1,-1,-1,-1,0
Enemy,3,8,-1,-1,-1,-1,2000
Me,7,2,-1,-1,-1,-1,0
Enemy,3,7,-1,-1,-1,-1,2000
Me,7,3,-1,-1,-1,-1,0
Enemy,3,6,-1,-1,-1,-1,2000
Me,-1,-1,1,5,1,7,0
Enemy,3,7,-1,-1,-1,-1,2000
Me,7,4,-1,-1,-1,-1,0
Enemy,4,7,-1,-1,-1,-1,2000
Me,7,5,-1,-1,-1,-1,0
Enemy,5,7,-1,-1,-1,-1,2000
Me,7,6,-1,-1,-1,-1,0
Enemy,6,7,-1,-1,-1,-1,2000
Me,7,7,-1,-1,-1,-1,0
Enemy,6,6,-1,-1,-1,-1,2000
Me,7,8,-1,-1,-1,-1,0
Enemy,6,5,-1,-1,-1,-1,2000
Me,8,8,-1,-1,-1,-1,0
Enemy,7,5,-1,-1,-1,-1,2000
Me,9,8,-1,-1,-1,-1,0
Enemy,7,4,-1,-1,-1,-1,2000
Me,9,9,-1,-1,-1,-1,1
