player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,5,8,-1,-1,-1,-1,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,5,7,-1,-1,-1,-1,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,5,5,-1,-1,-1,-1,0
Enemy,5,4,-1,-1,-1,-1,2000
Me,5,6,-1,-1,-1,-1,0
Enemy,-1,-1,3,8,5,8,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,-1,-1,4,7,6,7,2000
Me,-1,-1,3,3,5,3,0
Enemy,6,4,-1,-1,-1,-1,2000
Me,-1,-1,5,3,7,3,0
Enemy,7,4,-1,-1,-1,-1,2000
Me,6,7,-1,-1,-1,-1,0
Enemy,-1,-1,6,7,8,7,2000
Me,-1,-1,7,3,9,3,0
Enemy,6,4,-1,-1,-1,-1,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,-1,-1,4,5,4,7,2000
Me,6,7,-1,-1,-1,-1,0
Enemy,-1,-1,8,5,8,7,2000
Me,-1,-1,4,3,4,5,0
Enemy,-1,-1,7,8,9,8,2000
Me,7,7,-1,-1,-1,-1,0
Enemy,-1,-1,5,8,7,8,2000
Me,8,7,-1,-1,-1,-1,0
Enemy,-1,-1,3,6,3,8,2000
Me,8,6,-1,-1,-1,-1,0
Enemy,-1,-1,3,4,3,6,2000
Me,8,5,-1,-1,-1,-1,0
Enemy,-1,-1,1,8,3,8,2000
Me,-1,-1,7,3,7,5,0
Enemy,6,5,-1,-1,-1,-1,2000
Me,9,5,-1,-1,-1,-1,0
Enemy,6,6,-1,-1,-1,-1,2000
Me,9,6,-1,-1,-1,-1,0
Enemy,7,6,-1,-1,-1,-1,2000
Me,9,7,-1,-1,-1,-1,0
Enemy,8,6,-1,-1,-1,-1,2000
Me,9,8,-1,-1,-1,-1,0
Enemy,8,5,-1,-1,-1,-1,2000
Me,8,8,-1,-1,-1,-1,0
Enemy,9,5,-1,-1,-1,-1,2000
Me,7,8,-1,-1,-1,-1,0
Enemy,9,6,-1,-1,-1,-1,2000
Me,6,8,-1,-1,-1,-1,0
Enemy,9,7,-1,-1,-1,-1,2000
Me,5,8,-1,-1,-1,-1,0
Enemy,9,8,-1,-1,-1,-1,2000
Me,4,8,-1,-1,-1,-1,0
Enemy,8,8,-1,-1,-1,-1,2000
Me,4,7,-1,-1,-1,-1,0
Enemy,7,8,-1,-1,-1,-1,2000
Me,4,6,-1,-1,-1,-1,0
Enemy,6,8,-1,-1,-1,-1,2000
Me,4,5,-1,-1,-1,-1,0
Enemy,5,8,-1,-1,-1,-1,2000
Me,4,4,-1,-1,-1,-1,0
Enemy,4,8,-1,-1,-1,-1,2000
Me,3,4,-1,-1,-1,-1,0
Enemy,4,7,-1,-1,-1,-1,2000
Me,3,5,-1,-1,-1,-1,0
Enemy,4,6,-1,-1,-1,-1,2000
Me,3,6,-1,-1,-1,-1,0
Enemy,4,5,-1,-1,-1,-1,2000
Me,3,7,-1,-1,-1,-1,0
Enemy,4,4,-1,-1,-1,-1,2000
Me,3,8,-1,-1,-1,-1,0
Enemy,3,4,-1,-1,-1,-1,2000
Me,2,8,-1,-1,-1,-1,0
Enemy,3,3,-1,-1,-1,-1,2000
Me,1,8,-1,-1,-1,-1,0
Enemy,3,2,-1,-1,-1,-1,2000
Me,1,9,-1,-1,-1,-1,1
