player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,-1,-1,0,8,2,8,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,-1,-1,2,8,4,8,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,-1,-1,8,6,8,8,2000
Me,5,5,-1,-1,-1,-1,0
Enemy,-1,-1,8,4,8,6,2000
Me,5,6,-1,-1,-1,-1,0
Enemy,-1,-1,6,1,8,1,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,-1,-1,4,8,6,8,2000
Me,5,8,-1,-1,-1,-1,0
Enemy,-1,-1,8,2,8,4,2000
Me,6,8,-1,-1,-1,-1,0
Enemy,-1,-1,6,8,8,8,2000
Me,7,8,-1,-1,-1,-1,0
Enemy,6,9,-1,-1,-1,-1,2000
Me,8,8,-1,-1,-1,-1,0
Enemy,7,9,-1,-1,-1,-1,2000
Me,8,7,-1,-1,-1,-1,0
Enemy,8,9,-1,-1,-1,-1,2000
Me,8,6,-1,-1,-1,-1,0
Enemy,9,9,-1,-1,-1,-1,2000
Me,8,5,-1,-1,-1,-1,0
Enemy,9,8,-1,-1,-1,-1,2000
Me,8,4,-1,-1,-1,-1,0
Enemy,9,7,-1,-1,-1,-1,2000
Me,8,3,-1,-1,-1,-1,0
Enemy,9,6,-1,-1,-1,-1,2000
Me,8,2,-1,-1,-1,-1,0
Enemy,9,5,-1,-1,-1,-1,2000
Me,9,2,-1,-1,-1,-1,0
Enemy,9,4,-1,-1,-1,-1,2000
Me,9,3,-1,-1,-1,-1,0
Enemy,9,2,-1,-1,-1,-1,2000
Me,9,4,-1,-1,-1,-1,2
Enemy,9,1,-1,-1,-1,-1,1
Me,-1,-1,-1,-1,-1,-1,2
