player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,5,2,-1,-1,-1,-1,2000
Me,5,8,-1,-1,-1,-1,0
Enemy,5,3,-1,-1,-1,-1,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,5,4,-1,-1,-1,-1,2000
Me,5,6,-1,-1,-1,-1,0
Enemy,-1,-1,3,1,5,1,2000
Me,-1,-1,3,6,5,6,0
Enemy,5,5,-1,-1,-1,-1,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,-1,-1,4,3,6,3,2000
Me,6,4,-1,-1,-1,-1,0
Enemy,-1,-1,6,3,8,3,2000
Me,-1,-1,5,4,5,6,0
Enemy,-1,-1,2,3,4,3,2000
Me,7,4,-1,-1,-1,-1,0
Enemy,-1,-1,8,3,8,5,2000
Me,-1,-1,2,7,4,7,0
Enemy,-1,-1,0,3,2,3,2000
Me,8,4,-1,-1,-1,-1,0
Enemy,-1,-1,8,5,8,7,2000
Me,8,5,-1,-1,-1,-1,0
Enemy,-1,-1,6,7,8,7,2000
Me,7,5,-1,-1,-1,-1,0
Enemy,-1,-1,4,7,6,7,2000
Me,6,5,-1,-1,-1,-1,0
Enemy,-1,-1,3,6,3,8,2000
Me,6,4,-1,-1,-1,-1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,-1,-1,3,4,3,6,0
Enemy,5,5,-1,-1,-1,-1,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,4,4,-1,-1,-1,-1,0
Enemy,5,5,-1,-1,-1,-1,2000
Me,3,4,-1,-1,-1,-1,0
Enemy,5,4,-1,-1,-1,-1,2000
Me,-1,-1,4,3,4,5,0
Enemy,5,5,-1,-1,-1,-1,2000
Me,2,4,-1,-1,-1,-1,0
Enemy,5,6,-1,-1,-1,-1,2000
Me,2,5,-1,-1,-1,-1,0
Enemy,4,6,-1,-1,-1,-1,2000
Me,2,6,-1,-1,-1,-1,0
Enemy,4,5,-1,-1,-1,-1,2000
Me,-1,-1,1,4,3,4,0
Enemy,4,4,-1,-1,-1,-1,2000
Me,2,7,-1,-1,-1,-1,0
Enemy,3,4,-1,-1,-1,-1,2000
Me,2,8,-1,-1,-1,-1,0
Enemy,2,4,-1,-1,-1,-1,2000
Me,3,8,-1,-1,-1,-1,0
Enemy,1,4,-1,-1,-1,-1,2000
Me,3,9,-1,-1,-1,-1,0
Enemy,1,5,-1,-1,-1,-1,2000
Me,-1,-1,0,6,2,6,0
Enemy,1,6,-1,-1,-1,-1,2000
Me,-1,-1,1,5,1,7,0
Enemy,1,5,-1,-1,-1,-1,2000
Me,4,9,-1,-1,-1,-1,0
Enemy,2,5,-1,-1,-1,-1,2000
Me,4,8,-1,-1,-1,-1,0
Enemy,2,6,-1,-1,-1,-1,2000
Me,5,8,-1,-1,-1,-1,0
Enemy,3,6,-1,-1,-1,-1,2000
Me,6,8,-1,-1,-1,-1,0
Enemy,3,7,-1,-1,-1,-1,2000
Me,7,8,-1,-1,-1,-1,0
Enemy,2,7,-1,-1,-1,-1,2000
Me,8,8,-1,-1,-1,-1,0
Enemy,2,8,-1,-1,-1,-1,2000
Me,9,8,-1,-1,-1,-1,2
Enemy,2,9,-1,-1,-1,-1,1
Me,-1,-1,-1,-1,-1,-1,2
