player,newLoc_x,newLoc_y,newBar_start_x,newBar_start_y,newBar_stop_x,newBar_stop_y,status
Enemy,-1,-1,-1,-1,-1,-1,2000
Me,5,2,-1,-1,-1,-1,0
Enemy,-1,-1,5,7,5,9,2000
Me,5,3,-1,-1,-1,-1,0
Enemy,-1,-1,3,6,5,6,2000
Me,5,4,-1,-1,-1,-1,0
Enemy,-1,-1,5,7,7,7,2000
Me,5,5,-1,-1,-1,-1,0
Enemy,-1,-1,6,3,6,5,2000
Me,5,6,-1,-1,-1,-1,0
Enemy,-1,-1,1,5,3,5,2000
Me,6,6,-1,-1,-1,-1,0
Enemy,-1,-1,5,4,5,6,2000
Me,6,7,-1,-1,-1,-1,0
Enemy,-1,-1,4,5,4,7,2000
Me,5,7,-1,-1,-1,-1,0
Enemy,-1,-1,3,7,5,7,2000
Me,6,7,-1,-1,-1,-1,0
Enemy,-1,-1,6,5,6,7,2000
Me,6,6,-1,-1,-1,-1,0
Enemy,-1,-1,5,2,5,4,2000
Me,6,5,-1,-1,-1,-1,0
Enemy,5,8,-1,-1,-1,-1,2000
Me,6,4,-1,-1,-1,-1,0
Enemy,4,8,-1,-1,-1,-1,2000
Me,6,3,-1,-1,-1,-1,0
Enemy,3,8,-1,-1,-1,-1,2000
Me,7,3,-1,-1,-1,-1,0
Enemy,3,7,-1,-1,-1,-1,2000
Me,7,4,-1,-1,-1,-1,0
Enemy,3,6,-1,-1,-1,-1,2000
Me,7,5,-1,-1,-1,-1,0
Enemy,4,6,-1,-1,-1,-1,2000
Me,7,6,-1,-1,-1,-1,0
Enemy,4,5,-1,-1,-1,-1,2000
Me,7,7,-1,-1,-1,-1,0
Enemy,4,4,-1,-1,-1,-1,2000
Me,8,7,-1,-1,-1,-1,0
Enemy,4,3,-1,-1,-1,-1,2000
Me,8,8,-1,-1,-1,-1,0
Enemy,4,2,-1,-1,-1,-1,2000
Me,8,9,-1,-1,-1,-1,1
